Quantity,Discount,SalesDate,SalesTime
16,0,23,505
8,0.2,2,304
13,0,59,1075
2,0,53,1215
13,0,70,154
9,0,3,317
13,0,108,531
21,0,89,627
7,0,24,1385
8,0,41,274
14,0,125,83
20,0,35,418
20,0,123,111
23,0.2,105,593
15,0,49,482
21,0.2,77,598
25,0,44,1122
11,0,36,6
13,0,47,758
14,0,64,858
22,0,68,1150
8,0,68,1368
14,0.2,100,491
24,0,55,663
18,0,104,339
16,0,98,420
4,0,95,252
22,0,92,1042
11,0,81,1070
4,0,17,586
11,0.1,82,1306
13,0,65,1072
24,0,67,1285
7,0,20,1059
17,0.2,57,1141
15,0.1,20,360
15,0.1,73,324
4,0,77,875
18,0.2,64,490
24,0.1,123,671
23,0.1,78,1150
2,0,42,1036
3,0,121,52
3,0,55,9
12,0,39,319
20,0,114,585
10,0,88,151
21,0,0,847
4,0,118,1051
13,0,110,313
17,0,55,47
8,0,15,16
12,0,43,928
11,0,91,935
12,0,52,248
10,0,85,851
11,0.1,43,523
8,0,72,116
24,0,111,1009
9,0,82,831
5,0.1,124,52
18,0,70,86
19,0,78,196
6,0,1,1209
25,0,34,377
13,0,54,679
18,0.1,106,552
19,0,66,363
12,0,7,1115
16,0,64,19
2,0.2,38,891
15,0,32,7
13,0,101,557
17,0,36,357
7,0,105,1155
4,0,13,1237
21,0,68,944
1,0,41,1282
24,0,70,522
23,0,55,21
20,0,110,327
2,0,28,1184
3,0,107,469
10,0,17,903
15,0,96,1326
11,0.2,113,33
22,0,127,604
24,0,23,124
3,0,95,491
5,0,22,603
5,0.2,121,740
10,0.1,49,816
4,0,0,979
16,0,56,388
23,0,83,6
25,0,13,753
8,0.2,91,1100
13,0,66,1058
16,0,62,576
25,0,7,1294
13,0,43,742
8,0.1,50,944
1,0,7,819
11,0,58,1064
16,0.2,22,809
15,0,67,1419
19,0.2,0,978
4,0,96,658
15,0,117,1426
24,0,102,581
12,0.1,29,756
8,0,67,84
17,0,99,74
17,0,75,1367
5,0,38,834
21,0,115,319
5,0,90,171
24,0,115,1241
25,0,57,522
25,0,41,97
16,0,31,479
11,0,41,270
25,0,57,991
6,0,86,609
12,0,71,252
22,0,56,319
12,0,88,1370
16,0,68,106
19,0,40,434
19,0,92,409
11,0,47,786
10,0.2,118,386
11,0.1,86,569
12,0,38,1108
15,0,43,1043
1,0,33,1400
9,0,83,1194
6,0,79,753
2,0,68,156
6,0,36,132
16,0.1,77,817
8,0.1,29,165
11,0,46,1298
19,0,17,534
18,0,87,0
22,0,128,281
12,0,108,911
15,0,0,308
21,0,11,380
1,0,62,484
24,0,96,50
24,0,8,289
19,0.2,51,327
3,0.2,59,1237
12,0,81,251
17,0,66,1211
12,0,70,171
8,0,68,402
7,0,94,632
11,0,128,1346
6,0,79,1170
11,0,61,776
23,0,69,223
13,0,104,534
21,0,84,1159
23,0,66,327
5,0,70,323
25,0,23,343
22,0,89,501
25,0.1,62,138
10,0.2,41,104
2,0,25,1358
14,0,77,1356
15,0,6,1191
16,0.2,98,1144
9,0,118,1004
3,0,14,1074
23,0.1,8,112
4,0,15,337
7,0,114,431
2,0.1,14,1068
18,0,30,520
20,0,94,950
22,0,60,807
13,0.2,33,64
19,0,104,1338
3,0,98,922
25,0.2,1,1277
16,0,65,1244
15,0,55,1046
15,0,117,1351
19,0,84,276
1,0.2,108,1195
15,0,69,1051
15,0,99,1212
7,0,124,1413
21,0,86,1365
13,0,116,578
23,0,95,1063
20,0,18,836
17,0.2,71,163
18,0.1,11,866
21,0.2,86,950
6,0,50,1180
19,0,60,1298
3,0,105,612
16,0,24,763
23,0,94,1430
11,0,17,191
16,0,65,209
24,0,16,1179
7,0,35,494
22,0,87,930
14,0,13,81
4,0,31,1148
19,0.1,53,1266
7,0.2,78,181
10,0,66,605
7,0,55,716
1,0,4,1170
18,0,45,1137
19,0,27,896
1,0,41,1424
10,0,83,231
4,0,90,958
12,0,99,1176
9,0,40,125
4,0,6,362
11,0,48,666
12,0,14,1173
10,0,12,1167
3,0,128,1302
21,0.1,56,1261
4,0.1,50,1232
23,0,119,1023
1,0.1,117,795
13,0,10,527
8,0.2,94,612
18,0,120,1105
2,0.1,3,483
24,0,2,49
15,0,125,556
5,0.1,43,183
6,0,110,696
24,0,25,629
13,0,47,441
6,0,45,424
16,0,92,21
7,0,91,891
1,0,104,573
7,0,40,411
1,0,86,1329
10,0,7,1322
6,0,34,1272
20,0,53,831
23,0,0,83
13,0,66,939
8,0.2,50,1101
9,0.2,13,8
17,0,37,538
6,0.1,0,51
6,0,70,855
3,0,33,288
4,0,44,594
2,0.1,122,1261
17,0,4,344
7,0,16,449
17,0.1,91,27
19,0,114,607
17,0,15,381
3,0,72,340
24,0,110,386
17,0,79,533
14,0,122,1019
3,0.2,5,1174
21,0.2,89,44
1,0,44,1040
22,0,96,89
1,0.1,11,422
4,0,114,1243
22,0.2,62,760
9,0.1,44,27
11,0,37,1287
15,0,33,236
5,0.2,102,325
6,0,82,198
24,0,64,453
24,0,104,140
22,0,21,332
6,0,27,1138
22,0.2,103,1186
9,0.2,35,1343
6,0,13,178
8,0,45,1290
11,0,25,588
19,0,71,1121
14,0,57,629
24,0.1,92,1193
10,0.1,22,908
17,0.2,54,317
4,0,47,244
9,0,105,1032
10,0,55,1162
23,0,124,663
23,0,116,1103
16,0,82,449
13,0,14,850
25,0,122,1179
3,0,42,304
1,0,46,509
15,0,113,370
17,0,76,886
14,0.1,72,275
21,0.2,3,586
5,0,91,663
7,0,83,126
5,0,82,336
20,0,35,99
13,0,90,353
6,0,70,92
8,0,8,1172
14,0,12,1056
12,0,65,1049
19,0,58,286
13,0,110,1428
13,0,104,384
2,0,96,1313
18,0,85,658
9,0.2,35,205
10,0,82,499
15,0,101,1354
17,0,112,671
8,0.1,66,988
16,0,23,105
8,0,103,1332
2,0,20,849
13,0,42,284
18,0,5,958
6,0,50,467
1,0.2,27,404
6,0.1,37,842
2,0,125,267
6,0,93,49
9,0,66,806
1,0,108,234
12,0,69,783
15,0,46,784
25,0.2,115,1148
15,0,98,868
1,0,90,151
7,0.2,57,830
6,0,70,1065
6,0,95,609
8,0,53,879
4,0.2,85,551
2,0,112,1038
14,0,74,1134
21,0.2,37,791
21,0,114,973
21,0.1,112,129
4,0.1,69,1127
20,0,51,1179
8,0.2,127,170
14,0.2,103,711
23,0,112,1257
19,0.2,0,136
12,0,62,406
10,0,111,856
25,0.2,98,883
17,0,32,978
1,0,59,920
10,0,80,1078
9,0,93,814
3,0,35,602
8,0,118,753
8,0,123,377
15,0,69,350
16,0,60,858
16,0,84,280
19,0,52,1374
12,0,25,166
4,0,35,39
1,0.1,122,438
2,0,59,255
14,0,2,714
13,0,121,709
15,0,57,418
23,0,20,1314
4,0,35,728
15,0,34,1408
16,0,67,894
17,0,95,1344
8,0,36,512
18,0,24,1056
25,0,67,1137
6,0,17,1136
10,0,41,1302
15,0,25,747
24,0,23,966
15,0,8,474
12,0,2,13
11,0,85,276
14,0,123,979
8,0.1,71,1309
7,0,32,975
22,0,112,425
10,0.1,122,1431
13,0,89,1000
11,0,100,171
7,0.1,39,1273
12,0.1,42,1127
10,0,123,562
24,0,2,1334
1,0.1,61,51
13,0,76,184
3,0,10,588
12,0.1,78,153
21,0,30,1398
6,0,48,876
23,0,112,782
9,0,35,373
2,0,5,88
12,0.2,7,848
16,0,125,100
5,0,11,698
9,0,50,454
11,0,17,1014
9,0,58,249
13,0,19,817
21,0,59,738
20,0.1,39,1055
14,0,36,475
8,0,13,1348
8,0,91,993
23,0,116,787
18,0,37,951
17,0,11,854
16,0,36,857
23,0,25,1118
2,0,45,1161
9,0,10,540
3,0,104,259
24,0,7,166
6,0,8,1433
6,0,48,492
8,0,81,218
22,0,27,1358
6,0,75,1162
3,0,100,1316
18,0.2,9,463
18,0,28,166
5,0,80,947
22,0,107,112
12,0,34,1083
18,0.2,52,600
4,0,40,1121
15,0,86,367
7,0,55,412
15,0,8,336
22,0,103,146
22,0,127,716
18,0,100,1130
4,0,92,1050
8,0,28,1079
5,0,1,433
16,0,40,203
22,0,104,1040
5,0,95,1420
4,0,124,527
7,0,35,526
21,0.1,52,546
25,0.1,46,1283
6,0,66,992
9,0,83,741
13,0,67,894
23,0,71,674
12,0,124,692
20,0,24,1160
8,0,0,63
23,0,5,462
13,0.2,85,12
12,0,127,1240
11,0,1,131
9,0,48,614
25,0,79,670
22,0,43,392
16,0,33,1043
5,0,88,852
3,0,2,247
6,0,5,782
23,0,26,1421
24,0,3,988
5,0.1,79,230
23,0,12,1379
6,0,28,1304
25,0.1,22,1229
19,0,79,950
1,0,11,1041
20,0,27,1224
2,0,107,668
19,0,20,121
24,0.1,109,1218
8,0,30,27
19,0,9,1222
17,0,77,1229
3,0,124,461
10,0,32,434
11,0.2,103,1421
7,0,31,609
9,0,108,905
1,0,66,783
14,0,88,751
6,0.2,55,47
9,0,91,51
9,0.2,112,1358
21,0,18,607
5,0,102,909
16,0,70,373
4,0,27,911
23,0,94,1059
10,0,77,593
25,0,76,1193
21,0,46,331
24,0,109,855
19,0,66,678
2,0,78,216
12,0,28,1209
13,0,3,407
8,0,19,670
15,0,119,346
10,0,22,1421
23,0,92,1320
19,0,118,978
18,0,59,1111
25,0,105,354
15,0,84,418
12,0,13,664
1,0,53,280
23,0,35,787
10,0,42,408
16,0,63,441
13,0,97,468
10,0,37,1046
25,0.1,27,650
5,0.1,125,1146
21,0,26,941
6,0.2,35,3
7,0,57,136
3,0.1,15,703
2,0,23,963
10,0,95,184
14,0.1,60,109
9,0,25,393
20,0,104,772
10,0,71,1388
23,0,40,846
13,0,0,571
1,0,45,686
19,0,55,368
2,0,25,721
13,0,37,1001
23,0,95,1254
17,0.2,104,374
24,0.1,101,1060
7,0,35,272
6,0,49,879
4,0,119,1280
4,0.2,108,1308
2,0.2,30,39
1,0,59,159
25,0.1,40,854
7,0,64,559
13,0,39,1255
7,0,38,1371
8,0,127,638
1,0,116,1179
19,0,103,790
9,0,3,1423
18,0.2,96,597
15,0,34,1030
16,0,61,657
10,0,7,1252
21,0,57,118
18,0.2,116,671
21,0,77,442
8,0,63,520
23,0,64,397
2,0,76,133
13,0,57,110
7,0,63,16
1,0,59,1317
9,0,77,683
24,0,118,215
17,0,77,838
19,0.1,52,1094
9,0.2,104,759
5,0,41,694
24,0.1,84,762
9,0,78,375
14,0.2,63,683
14,0,56,1312
7,0,96,367
20,0.2,78,632
8,0.1,26,385
24,0,39,1348
6,0,72,1036
23,0,7,1221
4,0,57,474
4,0.1,12,50
19,0,36,892
23,0,103,1274
18,0,31,1275
5,0,71,166
4,0,42,1127
24,0.1,5,1410
7,0,89,327
3,0.1,16,129
8,0,9,238
23,0,22,1338
19,0,26,926
4,0,31,283
2,0,25,596
9,0,82,441
24,0,82,118
24,0,101,223
7,0.1,84,386
10,0.1,15,567
20,0,35,335
9,0,124,882
24,0,123,1170
21,0,104,779
11,0.1,128,502
18,0,93,56
18,0,102,645
2,0,51,821
11,0,91,225
19,0.1,9,496
5,0.1,20,744
15,0,20,383
11,0,102,1169
17,0,42,1205
23,0.2,75,1369
20,0,74,1346
18,0,51,1320
11,0,115,1360
3,0,10,625
3,0,64,302
13,0,59,63
2,0,0,71
17,0,44,562
9,0,4,247
23,0,18,896
15,0,100,1212
1,0,101,1312
4,0,63,306
1,0.2,85,1145
12,0,7,945
12,0,41,473
24,0,64,450
3,0.2,7,197
17,0,56,261
16,0.2,32,1299
4,0,100,1157
15,0.2,45,723
12,0,25,1166
4,0.2,68,958
13,0,56,521
11,0,52,352
10,0,124,1231
5,0,121,280
25,0,67,1108
13,0,75,375
10,0,89,398
3,0,122,174
17,0,94,174
5,0.2,67,1068
10,0.1,42,1065
3,0,43,558
12,0.1,80,528
11,0,123,643
11,0.2,14,1063
25,0,30,736
24,0,128,1338
14,0,99,67
21,0.1,0,71
25,0.1,62,1099
22,0.1,53,1434
10,0,18,677
21,0,68,727
18,0,79,689
19,0,24,1377
2,0.1,62,1230
24,0.1,105,431
19,0,16,875
20,0,3,918
25,0,89,376
22,0,104,998
25,0,87,217
16,0,98,618
23,0,40,1332
16,0,125,9
2,0,5,956
7,0.2,95,1002
9,0,91,1192
13,0,92,1181
17,0,90,344
23,0.2,42,403
22,0,63,1072
24,0,79,1084
16,0,100,553
19,0,15,348
14,0,122,279
10,0,16,1165
7,0,23,908
4,0.1,58,951
21,0,66,29
15,0,99,1332
9,0,121,1208
16,0,99,701
16,0.1,121,34
24,0,96,1403
13,0,56,69
19,0,122,409
10,0,88,166
15,0,65,783
8,0,91,1429
18,0.2,48,1111
8,0,65,1104
10,0,69,376
6,0,48,184
17,0,124,759
1,0.1,15,225
24,0,6,674
23,0,26,1250
2,0.2,34,757
24,0.2,87,1346
9,0,57,1242
21,0,21,1189
22,0,10,373
23,0.1,63,348
3,0.1,11,1310
19,0,34,1419
3,0,76,869
21,0,9,1422
12,0,17,6
3,0.1,120,975
22,0,14,1019
7,0,60,336
12,0,116,750
5,0,125,364
19,0,3,417
24,0,23,915
21,0,21,1215
13,0,24,1058
2,0,8,401
5,0,0,380
24,0,118,418
16,0,80,201
8,0.2,115,1052
15,0.1,60,475
11,0,73,232
18,0,124,481
18,0,7,208
14,0,103,1271
19,0,16,1236
24,0,82,458
8,0,96,718
3,0,43,1003
8,0,17,340
6,0,3,1026
23,0,108,779
11,0,114,779
15,0.1,83,246
12,0,89,34
14,0,19,438
4,0.2,116,1047
15,0,39,528
23,0,92,1237
4,0,24,320
13,0,54,866
12,0,31,406
5,0,30,1398
14,0,42,212
23,0,52,785
13,0,44,379
22,0,83,779
17,0,89,12
6,0.1,27,1161
21,0,15,107
22,0.1,73,623
16,0.1,73,1288
1,0,75,192
15,0,79,1290
3,0,92,729
22,0.1,39,815
18,0.2,112,1409
1,0,83,805
7,0.2,78,1017
17,0,77,544
17,0.1,99,997
16,0,61,791
13,0,111,573
7,0,17,700
20,0,65,995
22,0.1,84,190
4,0,126,751
1,0,106,472
17,0,113,1403
5,0,125,309
20,0,53,853
23,0,41,33
15,0,74,1005
23,0,128,1128
14,0.2,6,595
13,0,38,150
19,0,75,267
11,0,50,891
22,0.1,59,1353
3,0,122,437
20,0,82,1027
22,0,21,1058
16,0,70,281
6,0.2,38,1030
9,0,110,1047
21,0,89,334
19,0,55,269
10,0,23,562
22,0,50,1083
21,0,128,1396
8,0.1,126,736
19,0,36,863
10,0,81,1261
2,0,96,1362
5,0,81,1013
20,0.1,8,1072
2,0,106,341
8,0,14,1210
19,0.1,62,512
8,0,85,1090
5,0,17,626
25,0,96,676
24,0,128,1175
17,0,113,1241
20,0,78,747
21,0,55,753
8,0,32,86
10,0,2,1069
9,0.1,74,139
20,0,80,476
22,0.1,73,160
11,0,101,1128
13,0.2,80,1162
4,0,128,874
21,0,23,645
2,0,127,838
12,0,54,4
16,0,20,975
13,0,109,9
25,0,77,488
14,0,56,715
15,0,100,1422
18,0,66,98
21,0,111,532
1,0,34,398
13,0,18,1203
4,0,29,1080
9,0,112,567
25,0,43,882
19,0,35,1201
25,0,92,789
23,0,58,912
20,0,60,558
12,0,124,958
14,0,43,1210
20,0,87,444
14,0,3,96
2,0,41,1300
25,0,76,548
16,0,69,1003
2,0,77,218
23,0,35,1021
1,0,65,445
8,0,49,250
1,0,71,1101
4,0,84,770
25,0.1,77,988
2,0,114,119
15,0,64,1411
8,0.1,70,230
1,0,94,896
6,0,32,1402
23,0,118,954
3,0,51,804
23,0,126,1411
8,0,44,1329
9,0.1,50,939
4,0,49,941
14,0,74,144
3,0,7,462
25,0,39,668
23,0,2,1276
2,0,62,909
2,0,54,764
16,0.1,67,193
13,0.1,121,603
16,0,117,978
1,0,69,518
12,0,14,503
3,0.1,2,8
5,0,86,359
13,0,91,1281
9,0.1,31,447
23,0,35,528
6,0.2,50,1279
14,0.2,63,644
22,0,68,733
22,0,86,1266
5,0,118,138
9,0,48,1153
18,0.2,48,1420
18,0,86,1292
17,0,41,1003
18,0,33,1212
19,0,80,1196
17,0,30,1339
13,0,93,1410
11,0,104,1235
7,0,8,501
6,0,61,870
1,0,75,1339
2,0,35,409
5,0,52,583
23,0.2,104,258
15,0,55,1245
9,0,22,1065
25,0,85,470
21,0,113,1179
14,0,101,375
24,0,66,45
3,0,66,190
24,0.1,91,5
10,0,3,585
23,0,24,1295
8,0,106,1149
25,0.1,76,1043
22,0,99,283
25,0.1,20,885
9,0,84,708
2,0,105,103
11,0,2,127
6,0,47,1176
4,0.2,127,643
10,0,67,594
7,0,29,444
13,0,118,1102
13,0,106,714
4,0,32,328
7,0,31,279
22,0,49,1239
2,0.1,82,1187
12,0.2,31,791
6,0,10,538
3,0,106,1236
7,0,13,154
12,0,30,1174
25,0,106,761
7,0.1,1,1229
7,0,0,1175
20,0,110,972
19,0,38,1301
22,0,76,305
7,0,6,1236
12,0,46,870
20,0,127,1426
3,0,10,321
11,0,112,14
6,0,53,486
9,0,102,111
5,0,1,1251
5,0,26,950
22,0.1,46,309
4,0,70,75
15,0.2,26,1407
7,0,80,598
23,0,111,104
3,0,120,1019
25,0,77,26
3,0,3,89
17,0,26,1312
20,0,45,478
20,0,94,1406
2,0,68,325
20,0,84,479
12,0,22,1192
20,0.1,25,1413
20,0,39,1091
6,0,28,464
23,0,18,113
1,0.2,18,1317
8,0,63,894
7,0,5,1408
25,0,30,665
10,0,10,89
18,0,113,1271
9,0.2,108,914
13,0,14,1135
9,0,124,307
21,0,69,218
11,0,122,871
6,0,61,531
13,0,43,536
4,0,106,715
24,0,32,400
10,0,111,91
22,0,109,1114
15,0,105,129
17,0.1,87,685
21,0,3,1266
14,0,20,612
14,0.1,67,266
18,0,30,1279
10,0.1,64,173
25,0,124,336
15,0,124,979
12,0,41,835
18,0,14,190
2,0.1,111,1039
19,0,23,707
4,0,26,1276
2,0,10,100
14,0,48,377
21,0,127,204
10,0,35,882
19,0.1,37,1096
9,0,61,806
22,0,92,298
21,0,97,29
5,0,65,151
8,0,18,1114
14,0,6,1316
21,0.2,81,343
19,0,57,957
2,0,48,105
11,0,50,1023
15,0.2,12,1330
4,0,8,70
17,0.2,68,1433
6,0,113,1222
23,0,28,579
19,0,69,1222
5,0.2,96,443
13,0,23,1329
12,0,28,378
17,0,13,917
13,0.2,121,144
14,0,63,898
5,0,127,29
21,0,119,189
13,0,40,7
24,0.1,18,89
24,0,72,1087
24,0,87,823
14,0,17,1139
9,0,30,1097
9,0,50,316
5,0,60,1152
8,0,88,145
9,0,48,1344
4,0.2,1,314
12,0.2,98,815
22,0,42,1131
21,0,79,1018
6,0,106,1202
20,0,75,1256
25,0,73,560
13,0.2,70,1154
8,0,121,298
10,0,92,1286
9,0,123,220
10,0,81,571
11,0,114,1034
1,0,26,47
10,0.2,88,740
9,0,121,645
20,0,128,760
5,0,67,242
24,0,92,523
1,0.1,20,78
8,0,104,1053
23,0,86,1352
4,0,72,1387
15,0,80,103
8,0,77,101
10,0,62,1240
2,0,101,231
3,0.1,70,531
12,0,72,540
3,0,31,1378
19,0,102,1245
6,0.1,52,488
12,0,82,1190
5,0,112,728
1,0,74,197
24,0,62,1407
1,0,25,475
13,0,80,175
11,0.1,111,700
3,0,34,587
13,0,3,366
21,0,115,1196
5,0.1,88,1188
8,0,119,295
17,0.1,52,1152
19,0.1,33,666
10,0,124,256
19,0,74,1130
8,0,79,705
10,0.1,84,492
7,0,24,396
8,0,10,351
23,0,47,1420
5,0,8,53
18,0,103,402
12,0,100,389
7,0.2,83,742
25,0,16,911
14,0,21,1273
9,0,68,343
3,0,110,1046
18,0,115,961
19,0,0,481
25,0,105,911
18,0.2,45,202
17,0,128,1329
4,0,0,70
24,0,72,1065
3,0,72,959
11,0.2,7,372
20,0.1,104,595
24,0,26,834
13,0,113,138
7,0,102,1296
24,0,120,617
24,0,39,766
12,0,79,716
11,0.2,52,1349
14,0.2,4,955
3,0,63,1383
3,0.1,110,421
14,0,100,213
1,0,35,1282
7,0,116,395
6,0,34,829
15,0,84,803
17,0.2,107,1018
6,0,51,1001
17,0,52,101
15,0.1,17,1119
16,0.1,126,572
14,0.1,6,296
22,0,1,626
13,0.2,80,333
12,0,5,242
5,0,46,1358
3,0.1,107,1038
18,0,44,478
11,0,128,1252
4,0,43,99
22,0.2,34,113
10,0,49,340
18,0,90,749
14,0,29,423
21,0,27,67
19,0,38,1076
25,0,3,503
20,0,102,1171
12,0,59,602
1,0,33,269
15,0,66,989
6,0,70,230
21,0,31,407
5,0,59,1405
19,0,48,934
20,0,66,380
19,0,77,507
6,0,94,661
1,0,58,930
17,0,65,615
7,0,69,530
6,0,40,272
15,0,85,1155
4,0,39,1115
24,0,72,78
4,0.1,49,257
4,0,95,750
6,0,7,275
21,0,109,494
3,0,52,464
20,0,5,783
8,0,75,667
17,0,18,1241
11,0,23,377
22,0,115,1351
22,0,32,120
23,0,45,378
14,0,106,7
8,0,24,1417
24,0,112,363
14,0,21,77
9,0,122,921
7,0,48,1143
11,0,15,194
13,0,109,868
11,0,8,1116
15,0,92,79
22,0,127,575
6,0,33,1195
2,0.1,21,1343
21,0,103,1132
8,0,37,612
21,0,32,498
21,0,12,751
10,0,105,984
20,0,74,1009
13,0,52,52
18,0,67,941
23,0,128,1219
22,0.2,53,319
7,0,45,1083
12,0,62,836
9,0,67,1386
8,0,29,61
13,0.1,104,1244
25,0.2,76,1157
11,0,5,750
18,0,9,723
25,0,43,948
13,0,62,1287
20,0.2,72,255
17,0,62,346
1,0,33,822
4,0,12,1104
2,0,110,1274
16,0,104,119
19,0,18,1179
12,0,97,268
7,0,20,541
5,0,101,74
4,0,111,823
12,0,43,724
2,0,73,922
10,0.1,126,830
25,0,6,1066
8,0,21,769
6,0,111,951
24,0,67,1344
12,0,111,673
18,0,76,290
3,0,86,800
24,0,61,780
25,0.1,124,1355
12,0,71,559
23,0,103,67
8,0,111,95
21,0,20,1383
6,0,93,1298
12,0,60,121
21,0.2,88,187
16,0.2,82,108
22,0,6,1036
8,0,121,1199
21,0.2,10,1102
10,0,84,1341
10,0,10,1300
17,0,13,918
23,0.1,114,346
10,0,120,3
4,0,74,1186
11,0.2,49,195
16,0,63,75
8,0,106,444
15,0,11,178
9,0,110,33
23,0,33,961
12,0,79,840
2,0.1,85,793
25,0,79,1374
11,0,86,229
10,0,16,473
23,0,13,1030
16,0,126,653
21,0,124,842
8,0,48,301
11,0,5,994
20,0.1,97,1261
22,0,103,542
24,0,16,1026
16,0,46,847
19,0,34,680
25,0,77,259
4,0,47,1404
3,0,2,1031
24,0.2,116,65
24,0.1,95,540
11,0,5,1359
5,0.1,28,1294
21,0,51,520
20,0,44,1145
24,0,64,178
13,0,25,1190
3,0,24,687
22,0,114,487
20,0,69,997
4,0,55,79
25,0,70,919
2,0,113,301
7,0,26,1000
2,0,24,501
1,0,116,950
23,0,1,326
2,0,92,1357
4,0.2,12,96
11,0,73,370
21,0,125,913
21,0,36,810
18,0,77,1099
1,0.2,48,284
19,0,48,1418
16,0.1,64,653
15,0,75,674
15,0,8,1075
17,0,88,1216
3,0,86,70
1,0,40,629
23,0,33,430
22,0,53,147
15,0,124,1037
6,0,52,582
4,0,124,565
9,0,42,505
12,0.1,87,212
22,0,74,1386
24,0.2,71,1039
14,0,52,994
22,0,16,294
2,0,3,60
20,0,18,673
24,0,90,1409
19,0,96,553
17,0,4,294
4,0.2,44,890
11,0,79,67
15,0,106,577
3,0,110,1303
1,0,51,1151
19,0,104,1384
15,0,95,1207
12,0,80,1439
22,0,40,598
3,0,16,55
1,0,57,1020
19,0,20,923
8,0,73,257
2,0.2,105,341
6,0,67,441
22,0,78,130
24,0.2,128,992
2,0,36,551
25,0,23,789
24,0,7,484
25,0,33,67
24,0,77,288
9,0.1,53,1308
9,0.2,45,711
10,0,84,687
17,0.1,111,34
10,0,72,405
19,0,84,620
17,0,54,1375
3,0,66,649
24,0,85,1010
17,0,28,401
9,0,107,140
23,0,92,1154
21,0,104,832
5,0,19,937
20,0,31,750
24,0.1,60,429
23,0,57,284
10,0,99,1129
6,0,51,600
4,0.2,63,272
10,0,43,942
12,0,92,233
4,0,116,1026
6,0.1,21,266
9,0,43,146
7,0.2,28,732
9,0,123,794
16,0,41,616
4,0,21,1076
13,0,49,64
24,0,101,285
9,0,29,820
21,0,67,1092
4,0.2,127,321
15,0,4,1040
19,0,50,655
4,0,127,1014
20,0,39,565
9,0,23,1048
24,0,125,546
24,0,9,722
9,0.1,44,1436
14,0,108,202
24,0,15,1265
16,0,49,314
15,0,117,445
21,0,126,1279
8,0,11,625
7,0,33,82
1,0.1,1,545
11,0,110,1376
12,0.1,85,121
24,0,3,557
15,0.2,30,403
12,0.2,65,633
9,0,92,849
5,0.2,47,307
11,0,61,1260
8,0,80,720
17,0.1,69,316
13,0,85,628
25,0.2,100,283
14,0,106,222
6,0,92,1368
21,0,82,790
18,0,34,829
16,0.2,76,821
5,0.1,126,1410
24,0,86,861
21,0,17,1235
19,0,48,886
6,0,24,245
19,0,54,324
17,0,71,777
3,0,122,461
21,0.1,71,427
2,0,127,574
12,0,15,537
16,0,76,80
11,0.2,85,297
18,0,5,264
4,0,10,1380
19,0,35,629
13,0.1,120,546
19,0,10,493
10,0.1,17,1134
20,0,114,790
10,0,120,1382
13,0,35,1051
3,0,42,312
5,0,80,719
2,0,116,820
11,0,89,1278
21,0,5,1142
18,0,111,1332
11,0,94,268
24,0,66,506
3,0,113,618
3,0,94,621
9,0.1,53,803
22,0,71,75
18,0,4,1435
18,0,59,398
25,0,80,1190
23,0,78,519
19,0,30,1232
3,0.1,2,852
8,0,40,635
11,0,52,1288
11,0.2,44,694
6,0,15,1381
17,0.1,67,795
6,0.2,98,90
7,0,28,989
10,0,115,1236
1,0,54,1355
22,0,12,161
9,0.2,58,411
12,0,12,189
2,0.1,82,1334
4,0.2,37,224
24,0,56,1024
9,0.1,86,305
15,0,9,1420
5,0,93,1048
4,0.2,74,116
7,0.2,68,287
19,0,64,1318
10,0,67,68
25,0,53,1113
14,0,96,226
14,0.2,122,1013
1,0,124,278
13,0,125,1285
4,0,15,648
3,0,29,1153
20,0,67,886
25,0,93,68
13,0.1,23,11
16,0,110,1093
17,0.1,48,207
1,0,94,1084
6,0.2,58,460
11,0,87,1257
13,0.2,91,1263
2,0,58,143
16,0.2,58,944
23,0.1,1,1331
25,0,4,1210
21,0,66,427
3,0,2,175
7,0,43,1243
4,0,15,806
13,0,121,1332
18,0.1,4,435
18,0,39,1251
11,0,72,214
6,0,107,1409
6,0,126,1389
12,0,99,1371
14,0,7,855
8,0.1,75,740
23,0.1,82,1332
23,0.1,83,440
24,0.2,76,481
11,0,121,353
11,0,86,113
6,0,13,1297
5,0,38,104
22,0,28,1362
23,0,100,725
18,0,4,453
4,0,107,769
23,0,56,339
12,0.2,120,1004
5,0,92,190
12,0.2,29,1426
10,0,48,1168
18,0,12,713
18,0,32,851
23,0,106,1331
8,0,11,33
19,0,85,290
21,0,33,1056
16,0,98,675
14,0,25,1154
4,0.1,6,542
13,0,11,296
21,0.2,37,381
1,0,63,337
3,0,55,1368
22,0,57,1229
3,0,41,1049
13,0,39,1240
12,0,60,99
2,0,42,369
17,0,74,996
1,0,72,437
21,0.2,115,1149
3,0,116,1108
18,0,83,583
14,0,10,858
1,0,123,509
11,0,55,279
15,0,75,36
16,0,120,330
2,0,80,1279
22,0,109,9
14,0,90,205
18,0,49,959
17,0,51,1136
15,0,125,1303
12,0,107,315
21,0,70,206
4,0,102,1333
15,0,77,246
19,0.1,34,1060
25,0,83,840
23,0.1,0,1125
13,0.1,97,654
15,0,28,783
24,0,10,1436
14,0.1,90,777
4,0,74,1384
2,0,9,718
17,0,27,906
17,0,29,1414
5,0.1,43,1123
9,0,34,1134
1,0,3,233
9,0,38,345
